Order_Item_ID,Order_ID,Product_ID,Discount_Pct,Quantity,Unit_Price_INR,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Gross_Profit_INR
OI0097146,O058124,P00976,7.9,1,5694.97,5694.97,449.9,5245.07,3849.05,1396.02
OI0097147,O058125,P00589,17.9,2,1638.19,3276.38,586.47,2689.91,2455.82,234.09
OI0097148,O058126,P00522,9,1,3364.57,3364.57,302.81,3061.76,2578.41,483.35
OI0097149,O058127,P00854,15.1,1,13848.95,13848.95,2091.19,11757.76,6795.99,4961.77
OI0097150,O058127,P00675,5.5,4,503.81,2015.24,110.84,1904.4,1540.72,363.68
OI0097151,O058128,P00669,13.9,1,5450.89,5450.89,757.67,4693.22,3065.15,1628.07
OI0097152,O058128,P00835,7.9,1,1527.76,1527.76,120.69,1407.07,811.18,595.89
OI0097153,O058128,P00383,4.4,1,21163.44,21163.44,931.19,20232.25,11170.41,9061.84
OI0097154,O058129,P00562,8.7,1,2933.52,2933.52,255.22,2678.3,1647.75,1030.55
OI0097155,O058129,P00412,8,1,7262.25,7262.25,580.98,6681.27,5384.63,1296.64
OI0097156,O058129,P00054,10.4,1,20128.84,20128.84,2093.4,18035.44,10181.58,7853.86
OI0097157,O058129,P00236,7.8,2,805.95,1611.9,125.73,1486.17,1118.36,367.81
OI0097158,O058130,P00599,10,2,4080.86,8161.72,816.17,7345.55,5292.42,2053.13
OI0097159,O058131,P00007,10,2,37547.51,75095.02,7509.5,67585.52,42417.98,25167.54
OI0097160,O058132,P00111,12.1,2,54571.72,109143.44,13206.36,95937.08,70059.96,25877.12
OI0097161,O058132,P00878,4.6,1,4648.19,4648.19,213.82,4434.37,3133.78,1300.59
OI0097162,O058133,P00021,2.4,1,29023.29,29023.29,696.56,28326.73,14968.22,13358.51
OI0097163,O058133,P00658,1.8,1,2202.1,2202.1,39.64,2162.46,1108.93,1053.53
OI0097164,O058134,P00807,13.6,2,2326.1,4652.2,632.7,4019.5,2827.28,1192.22
OI0097165,O058135,P00304,0,3,445,1335,0,1335,996.33,338.67
OI0097166,O058135,P00041,19.5,3,55698.21,167094.63,32583.45,134511.18,126891.57,7619.61
OI0097167,O058136,P00542,10.2,1,2356.27,2356.27,240.34,2115.93,1708.35,407.58
OI0097168,O058137,P00816,21.7,1,2220.2,2220.2,481.78,1738.42,1135.44,602.98
OI0097169,O058138,P00442,21.1,4,3851.15,15404.6,3250.37,12154.23,8718.96,3435.27
OI0097170,O058139,P00729,10.5,1,613.82,613.82,64.45,549.37,348.49,200.88
OI0097171,O058140,P00120,8.6,1,43504.2,43504.2,3741.36,39762.84,29993.85,9768.99
OI0097172,O058140,P00337,5.2,1,4771.97,4771.97,248.14,4523.83,2954.48,1569.35
OI0097173,O058140,P00847,22.1,1,11534.18,11534.18,2549.05,8985.13,7865.23,1119.9
OI0097174,O058141,P00748,0.6,2,1573.31,3146.62,18.88,3127.74,1700.62,1427.12
OI0097175,O058142,P00916,14,1,14604.86,14604.86,2044.68,12560.18,7648.72,4911.46
OI0097176,O058142,P00068,11.8,1,43684.91,43684.91,5154.82,38530.09,21913.47,16616.62
OI0097177,O058143,P00480,11.1,1,22527.01,22527.01,2500.5,20026.51,14532.97,5493.54
OI0097178,O058144,P00221,16.3,1,3289.59,3289.59,536.2,2753.39,1670.13,1083.26
OI0097179,O058144,P00026,6,1,77536.64,77536.64,4652.2,72884.44,55324.31,17560.13
OI0097180,O058145,P00947,9,1,8389.6,8389.6,755.06,7634.54,4898.38,2736.16
OI0097181,O058146,P00874,4.9,1,13914.34,13914.34,681.8,13232.54,10308.8,2923.74
OI0097182,O058146,P00180,8.1,1,5859.18,5859.18,474.59,5384.59,3017.47,2367.12
OI0097183,O058147,P00775,14.6,1,350.08,350.08,51.11,298.97,220.07,78.9
OI0097184,O058147,P00810,24.8,1,1500.13,1500.13,372.03,1128.1,1028.07,100.03
OI0097185,O058148,P00492,17.1,1,4193.6,4193.6,717.11,3476.49,2857.03,619.46
OI0097186,O058148,P00892,6.5,1,13514.32,13514.32,878.43,12635.89,6814.42,5821.47
OI0097187,O058148,P00674,31.1,1,1935.96,1935.96,602.08,1333.88,1451.05,-117.17
OI0097188,O058149,P00049,14,1,56640.2,56640.2,7929.63,48710.57,39089.83,9620.74
OI0097189,O058150,P00014,11,1,6607.02,6607.02,726.77,5880.25,3522.56,2357.69
OI0097190,O058151,P00899,2.6,2,5552.9,11105.8,288.75,10817.05,5608.78,5208.27
OI0097191,O058152,P00660,0,2,5580.27,11160.54,0,11160.54,7699.22,3461.32
OI0097192,O058153,P00624,9,2,1502.65,3005.3,270.48,2734.82,1829.28,905.54
OI0097193,O058154,P00555,17.8,1,5709.55,5709.55,1016.3,4693.25,4018.27,674.98
OI0097194,O058155,P00193,7,1,4578.69,4578.69,320.51,4258.18,3144.02,1114.16
OI0097195,O058156,P00863,1,2,11251.11,22502.22,225.02,22277.2,11112.08,11165.12
OI0097196,O058156,P00486,14.2,2,8991.84,17983.68,2553.68,15430,9232.34,6197.66
OI0097197,O058157,P00640,11.4,1,442.78,442.78,50.48,392.3,265.57,126.73
OI0097198,O058157,P00783,6.1,1,284.7,284.7,17.37,267.33,166.36,100.97
OI0097199,O058158,P00985,0,1,12566.44,12566.44,0,12566.44,7890.58,4675.86
OI0097200,O058158,P00964,18.8,1,7151.69,7151.69,1344.52,5807.17,5365.05,442.12
OI0097201,O058158,P00162,8.7,2,34640.63,69281.26,6027.47,63253.79,42641.58,20612.21
OI0097202,O058159,P00626,0.6,1,1226.96,1226.96,7.36,1219.6,624.04,595.56
OI0097203,O058160,P00780,15.5,1,1559.98,1559.98,241.8,1318.18,1092.92,225.26
OI0097204,O058160,P00933,19.9,2,3146.06,6292.12,1252.13,5039.99,3942.62,1097.37
OI0097205,O058161,P00541,9.6,1,3978.43,3978.43,381.93,3596.5,2102.01,1494.49
OI0097206,O058161,P00948,15.5,2,1503.06,3006.12,465.95,2540.17,1906.12,634.05
OI0097207,O058162,P00731,18,1,2458.98,2458.98,442.62,2016.36,1660.66,355.7
OI0097208,O058163,P00999,8.7,1,6947.93,6947.93,604.47,6343.46,4732.62,1610.84
OI0097209,O058164,P00350,15.6,1,18633.5,18633.5,2906.83,15726.67,12542.75,3183.92
OI0097210,O058164,P00468,21.3,4,16635.45,66541.8,14173.4,52368.4,43491.12,8877.28
OI0097211,O058164,P00084,9.3,1,26241.24,26241.24,2440.44,23800.8,19072.59,4728.21
OI0097212,O058164,P00827,11.4,2,741.84,1483.68,169.14,1314.54,931.64,382.9
OI0097213,O058165,P00834,6.3,3,2426.82,7280.46,458.67,6821.79,5016.75,1805.04
OI0097214,O058165,P00560,2.6,1,629.31,629.31,16.36,612.95,472.83,140.12
OI0097215,O058166,P00702,2.5,1,116.74,116.74,2.92,113.82,72.61,41.21
OI0097216,O058167,P01007,18.9,1,2604.19,2604.19,492.19,2112,1762.31,349.69
OI0097217,O058168,P00090,26.6,1,32544.23,32544.23,8656.77,23887.46,24462.57,-575.11
OI0097218,O058168,P00747,0,1,555.8,555.8,0,555.8,296.97,258.83
OI0097219,O058169,P00526,10.6,1,5343.82,5343.82,566.44,4777.38,3629.57,1147.81
OI0097220,O058170,P00859,10,1,13388.74,13388.74,1338.87,12049.87,9534.47,2515.4
OI0097221,O058171,P00370,18.5,1,3393.31,3393.31,627.76,2765.55,2316.61,448.94
OI0097222,O058172,P00497,23.1,2,16837.88,33675.76,7779.1,25896.66,20499.38,5397.28
OI0097223,O058173,P00677,2.1,1,1722.15,1722.15,36.17,1685.98,1321.27,364.71
OI0097224,O058173,P00115,17.6,3,42460.96,127382.88,22419.39,104963.49,62055.39,42908.1
OI0097226,O058174,P00438,8.5,1,23615.48,23615.48,2007.32,21608.16,13674.06,7934.1
OI0097227,O058175,P00067,14.8,1,47724.26,47724.26,7063.19,40661.07,33875.07,6786
OI0097228,O058175,P00713,27.6,1,74.04,74.04,20.44,53.6,36.21,17.39
OI0097229,O058176,P00032,0,1,14371.12,14371.12,0,14371.12,10553.51,3817.61
OI0097230,O058177,P00854,8.4,1,13848.95,13848.95,1163.31,12685.64,6795.99,5889.65
OI0097231,O058178,P00558,9.5,2,2174.07,4348.14,413.07,3935.07,2505.84,1429.23
OI0097232,O058179,P00530,9.4,3,5126.13,15378.39,1445.57,13932.82,11320.41,2612.41
OI0097233,O058180,P00477,13.4,3,6170.3,18510.9,2480.46,16030.44,13404.27,2626.17
OI0097234,O058180,P00318,18.2,1,1313.8,1313.8,239.11,1074.69,680.22,394.47
OI0097235,O058180,P00636,13.1,1,5724.97,5724.97,749.97,4975,3649.17,1325.83
OI0097236,O058180,P00035,18.3,3,8542.72,25628.16,4689.95,20938.21,15380.13,5558.08
OI0097237,O058181,P00896,2.1,1,14316.9,14316.9,300.65,14016.25,10898.07,3118.18
OI0097238,O058181,P00214,18.2,1,5191.62,5191.62,944.87,4246.75,3384.39,862.36
OI0097239,O058182,P00461,21.2,2,18578.83,37157.66,7877.42,29280.24,28253.88,1026.36
OI0097240,O058183,P00569,2.7,2,3807.29,7614.58,205.59,7408.99,3916.48,3492.51
OI0097241,O058184,P00123,5.4,1,85525.91,85525.91,4618.4,80907.51,55176.98,25730.53
OI0097242,O058184,P00854,12,1,13848.95,13848.95,1661.87,12187.08,6795.99,5391.09
OI0097243,O058185,P00908,7.5,1,10417.5,10417.5,781.31,9636.19,7890.13,1746.06
OI0097244,O058186,P00705,7.5,3,2238.93,6716.79,503.76,6213.03,3563.52,2649.51
OI0097245,O058187,P00868,13.2,1,7398.92,7398.92,976.66,6422.26,5393.94,1028.32
OI0097246,O058188,P00400,0,2,2650.5,5301,0,5301,3708.12,1592.88
OI0097247,O058188,P00960,7.6,1,5367.06,5367.06,407.9,4959.16,2792.29,2166.87
OI0097248,O058189,P00976,17.7,1,5694.97,5694.97,1008.01,4686.96,3849.05,837.91
OI0097249,O058190,P01006,21,1,10577.41,10577.41,2221.26,8356.15,6028.59,2327.56
OI0097250,O058190,P00945,24.8,1,13184.32,13184.32,3269.71,9914.61,8742.97,1171.64
OI0097251,O058190,P00975,11,1,11553.89,11553.89,1270.93,10282.96,7426.46,2856.5
OI0097252,O058191,P00724,15.2,1,2169.97,2169.97,329.84,1840.13,1394.6,445.53
OI0097253,O058192,P00111,15,3,54571.72,163715.16,24557.27,139157.89,105089.94,34067.95
OI0097254,O058193,P00299,5.3,1,3473.43,3473.43,184.09,3289.34,2308.47,980.87
OI0097255,O058193,P00337,3.7,3,4771.97,14315.91,529.69,13786.22,8863.44,4922.78
OI0097256,O058194,P00172,0,3,3403.49,10210.47,0,10210.47,5570.67,4639.8
OI0097257,O058194,P00383,1.8,1,21163.44,21163.44,380.94,20782.5,11170.41,9612.09
OI0097258,O058195,P00805,16.8,1,1568.51,1568.51,263.51,1305,1012.11,292.89
OI0097259,O058196,P00841,9.8,2,9423.03,18846.06,1846.91,16999.15,13699.32,3299.83
OI0097260,O058197,P00252,7.4,1,2290.62,2290.62,169.51,2121.11,1416.88,704.23
OI0097261,O058198,P00593,18.2,1,5583.82,5583.82,1016.26,4567.56,3694.34,873.22
OI0097262,O058199,P00310,6.8,3,6206.41,18619.23,1266.11,17353.12,10699.35,6653.77
OI0097263,O058200,P00744,19.8,3,1689.5,5068.5,1003.56,4064.94,3053.4,1011.54
OI0097264,O058200,P00840,15.2,2,998.39,1996.78,303.51,1693.27,1229.92,463.35
OI0097265,O058201,P00326,17.8,1,2728.72,2728.72,485.71,2243.01,1580.32,662.69
OI0097266,O058202,P00493,6.5,2,22033.52,44067.04,2864.36,41202.68,29897.58,11305.1
OI0097267,O058202,P00023,13.3,1,42952.36,42952.36,5712.66,37239.7,22236.49,15003.21
OI0097268,O058203,P00078,2.1,4,47015.2,188060.8,3949.28,184111.52,106143.16,77968.36
OI0097269,O058204,P00711,7,1,2225,2225,155.75,2069.25,1460.3,608.95
OI0097270,O058204,P00842,4.2,1,1359.32,1359.32,57.09,1302.23,862.21,440.02
OI0097271,O058205,P00829,2,1,2410.22,2410.22,48.2,2362.02,1160.23,1201.79
OI0097272,O058206,P00805,9.1,1,1568.51,1568.51,142.73,1425.78,1012.11,413.67
OI0097273,O058207,P00961,10.6,1,10691.62,10691.62,1133.31,9558.31,7756.47,1801.84
OI0097274,O058207,P00040,20.5,1,61950.31,61950.31,12699.81,49250.5,45699.53,3550.97
OI0097275,O058208,P00349,7.8,1,16066.23,16066.23,1253.17,14813.06,12243.92,2569.14
OI0097276,O058209,P00395,22.1,3,8146.92,24440.76,5401.41,19039.35,12886.17,6153.18
OI0097277,O058210,P00336,6.3,3,1268.64,3805.92,239.77,3566.15,1846.65,1719.5
OI0097278,O058210,P00458,9.3,1,22082.26,22082.26,2053.65,20028.61,16153.24,3875.37
OI0097279,O058211,P00206,12.9,1,765.78,765.78,98.79,666.99,472.71,194.28
OI0097280,O058212,P00554,16.7,1,1880.66,1880.66,314.07,1566.59,1373.21,193.38
OI0097281,O058213,P00843,8.7,1,3542.56,3542.56,308.2,3234.36,2480.24,754.12
OI0097282,O058213,P00434,22.4,4,4407.72,17630.88,3949.32,13681.56,9784.24,3897.32
OI0097283,O058213,P00823,4.7,1,1053.19,1053.19,49.5,1003.69,772.07,231.62
OI0097284,O058214,P00564,23.2,1,1153.74,1153.74,267.67,886.07,720.55,165.52
OI0097285,O058214,P00834,14.5,3,2426.82,7280.46,1055.67,6224.79,5016.75,1208.04
OI0097286,O058215,P00634,8.7,4,4317.68,17270.72,1502.55,15768.17,12839.64,2928.53
OI0097287,O058215,P00308,8.7,2,3281.29,6562.58,570.94,5991.64,3260.04,2731.6
OI0097288,O058216,P00750,8.4,1,2394.17,2394.17,201.11,2193.06,1842.57,350.49
OI0097289,O058217,P00959,10.2,1,5996.78,5996.78,611.67,5385.11,3600.03,1785.08
OI0097290,O058218,P00272,13.7,1,4185.96,4185.96,573.48,3612.48,2858.43,754.05
OI0097291,O058219,P00228,0.9,3,714.08,2142.24,19.28,2122.96,1645.47,477.49
OI0097292,O058220,P00702,14.1,1,116.74,116.74,16.46,100.28,72.61,27.67
OI0097293,O058220,P00162,0.7,1,34640.63,34640.63,242.48,34398.15,21320.79,13077.36
OI0097294,O058220,P00699,14.2,1,89.23,89.23,12.67,76.56,46.54,30.02
OI0097295,O058221,P00765,13.9,1,1934.17,1934.17,268.85,1665.32,1351.36,313.96
OI0097296,O058222,P00213,7.6,1,5582,5582,424.23,5157.77,3642.97,1514.8
OI0097297,O058223,P00756,9.7,3,2355.29,7065.87,685.39,6380.48,4818.72,1561.76
OI0097298,O058223,P00861,21.2,2,4837.55,9675.1,2051.12,7623.98,7210.96,413.02
OI0097299,O058223,P00149,17.9,1,83846.89,83846.89,15008.59,68838.3,49017.75,19820.55
OI0097300,O058223,P00977,28.5,1,2659.8,2659.8,758.04,1901.76,1789.69,112.07
OI0097301,O058224,P00048,11.3,2,19206.97,38413.94,4340.78,34073.16,29811.36,4261.8
OI0097302,O058225,P00980,13.7,3,11691.53,35074.59,4805.22,30269.37,26270.88,3998.49
OI0097303,O058225,P00355,12.3,1,21345.57,21345.57,2625.51,18720.06,15419.42,3300.64
OI0097304,O058225,P00250,15.8,1,4035.92,4035.92,637.68,3398.24,2356.42,1041.82
OI0097305,O058226,P00168,8.5,3,25293.26,75879.78,6449.78,69430,38249.52,31180.48
OI0097306,O058227,P00235,17.9,1,556.67,556.67,99.64,457.03,409.4,47.63
OI0097307,O058228,P00552,16.3,2,3502.49,7004.98,1141.81,5863.17,4950.26,912.91
OI0097308,O058229,P00739,12.6,1,2142.3,2142.3,269.93,1872.37,1232.05,640.32
OI0097309,O058230,P00849,11.9,1,2413.13,2413.13,287.16,2125.97,1549.61,576.36
OI0097310,O058230,P00351,4.3,1,24564.78,24564.78,1056.29,23508.49,12430.2,11078.29
OI0097311,O058230,P00212,21.1,3,6417.78,19253.34,4062.45,15190.89,13872.84,1318.05
OI0097312,O058231,P00629,7.2,3,2499.43,7498.29,539.88,6958.41,4159.35,2799.06
OI0097313,O058231,P00076,10.2,1,63213.48,63213.48,6447.77,56765.71,44463.86,12301.85
OI0097314,O058232,P00879,1,1,14836.52,14836.52,148.37,14688.15,11085.79,3602.36
OI0097315,O058233,P00096,8,2,86996.09,173992.18,13919.37,160072.81,116096.4,43976.41
OI0097316,O058234,P00989,0.6,3,14017.74,42053.22,252.32,41800.9,26680.95,15119.95
OI0097317,O058234,P00750,7.9,1,2394.17,2394.17,189.14,2205.03,1842.57,362.46
OI0097318,O058234,P00523,16.8,2,1747.36,3494.72,587.11,2907.61,1805.98,1101.63
OI0097319,O058234,P00430,1.2,1,6892.16,6892.16,82.71,6809.45,4552.93,2256.52
OI0097320,O058235,P00201,7,1,3986.69,3986.69,279.07,3707.62,2536.59,1171.03
OI0097321,O058236,P00483,22.4,1,2486.22,2486.22,556.91,1929.31,1494.81,434.5
OI0097322,O058237,P00335,7.9,1,5989.28,5989.28,473.15,5516.13,2977.21,2538.92
OI0097323,O058238,P00494,21.6,2,4977.87,9955.74,2150.44,7805.3,7206.5,598.8
OI0097324,O058239,P00586,11.9,1,1533.22,1533.22,182.45,1350.77,1145.27,205.5
OI0097325,O058239,P00947,13.6,1,8389.6,8389.6,1140.99,7248.61,4898.38,2350.23
OI0097326,O058240,P00531,12.3,1,2344.87,2344.87,288.42,2056.45,1802.87,253.58
OI0097327,O058241,P00643,7,1,701.63,701.63,49.11,652.52,494.98,157.54
OI0097328,O058241,P00429,19.4,1,896.94,896.94,174.01,722.93,691.38,31.55
OI0097329,O058242,P00154,6.7,2,70439.91,140879.82,9438.95,131440.87,84622.46,46818.41
OI0097330,O058243,P00005,10.8,2,62372.69,124745.38,13472.5,111272.88,74014.86,37258.02
OI0097331,O058243,P00064,10.1,1,13483.99,13483.99,1361.88,12122.11,7039.59,5082.52
OI0097332,O058244,P00784,0,2,1270.6,2541.2,0,2541.2,1919.06,622.14
OI0097333,O058244,P00614,19.2,2,1081.08,2162.16,415.13,1747.03,1189.52,557.51
OI0097334,O058245,P00981,8.6,1,11389.94,11389.94,979.53,10410.41,6328.37,4082.04
OI0097335,O058245,P00841,26.8,2,9423.03,18846.06,5050.74,13795.32,13699.32,96
OI0097336,O058246,P00371,3.8,1,4679.91,4679.91,177.84,4502.07,3191.44,1310.63
OI0097337,O058247,P00350,14.3,1,18633.5,18633.5,2664.59,15968.91,12542.75,3426.16
OI0097338,O058248,P00169,8.1,1,4138.11,4138.11,335.19,3802.92,2393.84,1409.08
OI0097339,O058248,P00814,10.4,1,496,496,51.58,444.42,322.96,121.46
OI0097340,O058249,P00326,13.5,1,2728.72,2728.72,368.38,2360.34,1580.32,780.02
OI0097341,O058250,P00299,6.7,2,3473.43,6946.86,465.44,6481.42,4616.94,1864.48
OI0097342,O058250,P00444,19.2,2,22075.53,44151.06,8477,35674.06,24796.8,10877.26
OI0097343,O058251,P00635,6.5,1,5540.34,5540.34,360.12,5180.22,2673.28,2506.94
OI0097344,O058252,P00395,10.9,1,8146.92,8146.92,888.01,7258.91,4295.39,2963.52
OI0097345,O058252,P00589,14.7,2,1638.19,3276.38,481.63,2794.75,2455.82,338.93
OI0097346,O058253,P00931,23.5,1,6735.94,6735.94,1582.95,5152.99,4545.97,607.02
OI0097347,O058254,P00508,5.5,1,655.42,655.42,36.05,619.37,450.37,169
OI0097348,O058255,P00248,12.4,2,2539.08,5078.16,629.69,4448.47,3240.76,1207.71
OI0097349,O058255,P00586,23.4,1,1533.22,1533.22,358.77,1174.45,1145.27,29.18
OI0097350,O058256,P00513,14.9,1,4869.55,4869.55,725.56,4143.99,3631.05,512.94
OI0097351,O058256,P00211,9.7,2,6145.47,12290.94,1192.22,11098.72,9461.28,1637.44
OI0097352,O058256,P00678,24.8,1,2328.72,2328.72,577.52,1751.2,1697.95,53.25
OI0097353,O058257,P00668,2.4,2,4771.77,9543.54,229.04,9314.5,6112.66,3201.84
OI0097354,O058257,P00263,14.2,1,4844.78,4844.78,687.96,4156.82,2790.5,1366.32
OI0097355,O058257,P00273,19.2,1,3741.3,3741.3,718.33,3022.97,2794.97,228
OI0097356,O058258,P00415,9.8,1,7024.74,7024.74,688.42,6336.32,3569.33,2766.99
OI0097357,O058259,P00690,13.4,1,1519.51,1519.51,203.61,1315.9,1011.04,304.86
OI0097358,O058260,P00511,15.5,1,1370.86,1370.86,212.48,1158.38,807.78,350.6
OI0097359,O058261,P00977,15.1,1,2659.8,2659.8,401.63,2258.17,1789.69,468.48
OI0097360,O058262,P00975,10.9,2,11553.89,23107.78,2518.75,20589.03,14852.92,5736.11
OI0097361,O058262,Unknown,24.8,1,12215.28,12215.28,3029.39,9185.89,6267.51,2918.38
OI0097362,O058263,P00573,8.6,1,4740.53,4740.53,407.69,4332.84,3467.96,864.88
OI0097363,O058263,P00349,4.5,1,16066.23,16066.23,722.98,15343.25,12243.92,3099.33
OI0097364,O058264,P00996,4.2,1,5271.69,5271.69,221.41,5050.28,4068.61,981.67
OI0097365,O058264,P00625,5,2,5211.1,10422.2,521.11,9901.09,5014.26,4886.83
OI0097366,O058265,P00015,4.8,2,68218.15,136436.3,6548.94,129887.36,74827.66,55059.7
OI0097367,O058266,P00829,11.9,3,2410.22,7230.66,860.45,6370.21,3480.69,2889.52
OI0097368,O058266,P00730,30,1,102.51,102.51,30.75,71.76,50.02,21.74
OI0097369,O058267,P00591,10.1,1,4268.44,4268.44,431.11,3837.33,3010.03,827.3
OI0097370,O058268,P00637,12.6,1,2566.8,2566.8,323.42,2243.38,1891.64,351.74
OI0097371,O058268,P00129,20.9,2,77822.04,155644.08,32529.61,123114.47,84536.72,38577.75
OI0097372,O058269,P00864,0,1,6149.89,6149.89,0,6149.89,3648.16,2501.73
OI0097373,O058270,P00369,16.6,1,18548.97,18548.97,3079.13,15469.84,11496.95,3972.89
OI0097374,O058270,P00134,16,2,32978.98,65957.96,10553.27,55404.69,44833.7,10570.99
OI0097375,O058271,P00686,19.3,2,1771.09,3542.18,683.64,2858.54,2647.74,210.8
OI0097376,O058271,P00174,7.4,1,3809.38,3809.38,281.89,3527.49,2404.24,1123.25
OI0097377,O058272,P00601,19,1,296.54,296.54,56.34,240.2,198.75,41.45
OI0097378,O058272,P00284,18.7,1,3770.13,3770.13,705.01,3065.12,2598.75,466.37
OI0097379,O058273,P00129,0,1,77822.04,77822.04,0,77822.04,42268.36,35553.68
OI0097380,O058274,P00784,11.3,2,1270.6,2541.2,287.16,2254.04,1919.06,334.98
OI0097381,O058274,P00648,14.2,2,2725.4,5450.8,774.01,4676.79,3781.94,894.85
OI0097382,O058274,P00262,9.9,1,5373.88,5373.88,532.01,4841.87,4116.56,725.31
OI0097383,O058274,P00541,9.6,1,3978.43,3978.43,381.93,3596.5,2102.01,1494.49
OI0097384,O058275,P00536,6.6,2,2873.98,5747.96,379.37,5368.59,4456.72,911.87
OI0097385,O058276,P00379,17.8,1,21912.67,21912.67,3900.46,18012.21,15693.15,2319.06
OI0097386,O058277,P00575,10.4,1,1450.88,1450.88,150.89,1299.99,809.16,490.83
OI0097387,O058278,P00442,20.3,2,3851.15,7702.3,1563.57,6138.73,4359.48,1779.25
OI0097388,O058278,P00215,20.2,3,6365.26,19095.78,3857.35,15238.43,10022.34,5216.09
OI0097389,O058278,P00354,10.8,1,11774.37,11774.37,1271.63,10502.74,6780.2,3722.54
OI0097390,O058279,P00599,19.1,1,4080.86,4080.86,779.44,3301.42,2646.21,655.21
OI0097391,O058279,P00876,8.3,2,2825.67,5651.34,469.06,5182.28,2952.48,2229.8
OI0097392,O058280,P00886,2.3,1,6752.04,6752.04,155.3,6596.74,3873.61,2723.13
OI0097393,O058281,P00711,8.4,2,2225,4450,373.8,4076.2,2920.6,1155.6
OI0097394,O058281,P00645,1.4,1,2869.14,2869.14,40.17,2828.97,1397.13,1431.84
OI0097395,O058282,P00143,4,1,10354.53,10354.53,414.18,9940.35,7104.97,2835.38
OI0097396,O058283,P00014,10.2,1,6607.02,6607.02,673.92,5933.1,3522.56,2410.54
OI0097397,O058283,P00787,9.1,1,1956.03,1956.03,178,1778.03,1334.8,443.23
OI0097398,O058284,P00052,12.5,2,12382.62,24765.24,3095.66,21669.59,16544.62,5124.97
OI0097399,O058285,P00413,9.8,1,22430.47,22430.47,2198.19,20232.28,14192.32,6039.96
OI0097400,O058286,P00057,18.8,2,45379.96,90759.92,17062.86,73697.06,44150.76,29546.3
OI0097401,O058286,P00984,15.5,1,9504.25,9504.25,1473.16,8031.09,5694.36,2336.73
OI0097402,O058287,P00525,0,2,3180.07,6360.14,0,6360.14,3713,2647.14
OI0097403,O058287,P00691,21.3,1,1238.13,1238.13,263.72,974.41,660.47,313.94
OI0097404,O058288,P00417,6.8,1,8059.94,8059.94,548.08,7511.86,6268,1243.86
OI0097405,O058289,P00081,12.8,1,70810.06,70810.06,9063.69,61746.37,49532.98,12213.39
OI0097406,O058290,P00794,10.2,1,439.28,439.28,44.81,394.47,281.69,112.78
OI0097407,O058291,P00705,8.4,2,2238.93,4477.86,376.14,4101.72,2375.68,1726.04
OI0097408,O058292,P00367,8.2,2,919.17,1838.34,150.74,1687.6,1037,650.6
OI0097409,O058292,P00250,14.9,1,4035.92,4035.92,601.35,3434.57,2356.42,1078.15
OI0097410,O058293,P00308,11.5,1,3281.29,3281.29,377.35,2903.94,1630.02,1273.92
OI0097411,O058294,P00705,14.6,2,2238.93,4477.86,653.77,3824.09,2375.68,1448.41
OI0097412,O058294,P00925,12.6,1,10555.76,10555.76,1330.03,9225.73,5872.4,3353.33
OI0097413,O058295,P00024,6.2,1,26739.77,26739.77,1657.87,25081.9,15047.61,10034.29
OI0097414,O058295,P00048,9.3,1,19206.97,19206.97,1786.25,17420.72,14905.68,2515.04
OI0097415,O058296,P00409,24,2,10033.75,20067.5,4816.2,15251.3,12798.8,2452.5
OI0097416,O058297,P00071,0,2,72782.18,145564.36,0,145564.36,101414.98,44149.38
OI0097417,O058298,P00342,16.6,2,5678.17,11356.34,1885.15,9471.19,8727.88,743.31
OI0097418,O058299,P00776,11,1,1784.68,1784.68,196.31,1588.37,1358.24,230.13
OI0097419,O058300,P00310,6.2,1,6206.41,6206.41,384.8,5821.61,3566.45,2255.16
OI0097420,O058301,P00084,0,2,26241.24,52482.48,0,52482.48,38145.18,14337.3
OI0097421,O058302,P00345,1.5,2,5300.69,10601.38,159.02,10442.36,7383.72,3058.64
OI0097422,O058302,P00523,9,1,1747.36,1747.36,157.26,1590.1,902.99,687.11
OI0097423,O058302,P00332,2.5,1,2851.47,2851.47,71.29,2780.18,2020.69,759.49
OI0097424,O058302,P00588,2.6,1,3382.72,3382.72,87.95,3294.77,2078.48,1216.29
OI0097425,O058303,P00515,11.4,1,175.77,175.77,20.04,155.73,110.13,45.6
OI0097426,O058303,P00551,9.1,1,1246.95,1246.95,113.47,1133.48,674.34,459.14
OI0097428,O058305,P01007,12.7,2,2604.19,5208.38,661.46,4546.92,3524.62,1022.3
OI0097429,O058305,P00369,14.2,2,18548.97,37097.94,5267.91,31830.03,22993.9,8836.13
OI0097430,O058306,P00918,6.3,2,9459.21,18918.42,1191.86,17726.56,12132.52,5594.04
OI0097431,O058306,P00185,11.1,1,1848.83,1848.83,205.22,1643.61,1377.39,266.22
OI0097432,O058306,P00376,15.5,1,18700.16,18700.16,2898.52,15801.64,13287.17,2514.47
OI0097433,O058307,P00397,16.8,1,3727.55,3727.55,626.23,3101.32,2329.56,771.76
OI0097434,O058308,P00715,10.3,1,2229.31,2229.31,229.62,1999.69,1085.45,914.24
