Delivery_ID,Order_ID,Warehouse,Shipment_Type,Promised_Days,Actual_Delivery_Days,Shipping_Cost_INR,Delivery_Status,Ship_Date
D053099,O053099,Kolkata,Express,3,6,266.12,Late,08-01-25
D053100,O053100,Kolkata,Standard,3,4,138.72,Late,25-12-24
D053101,O053101,Delhi NCR,Standard,5,3,275.2,On Time,15-08-24
D053102,O053102,Mumbai,Standard,5,5,204.76,On Time,21-12-24
D053103,O053103,Kolkata,Standard,5,5,248.02,On Time,22-11-25
D053104,O053104,Mumbai,Express,7,2,59.64,On Time,31-12-25
D053105,O053105,Hyderabad,Standard,5,2,277.54,On Time,14-01-25
D053106,O053106,Mumbai,Standard,5,3,173.47,On Time,05-02-24
D053107,O053107,Kolkata,Standard,5,6,65.8,Late,16-09-25
D053108,O053108,Mumbai,Express,5,1,41.65,On Time,16-06-24
D053109,O053109,Delhi NCR,Standard,3,1,43.16,On Time,27-11-24
D053110,O053110,Delhi NCR,Standard,5,5,189.34,On Time,17-07-24
D053111,O053111,Delhi NCR,Standard,7,1,220.3,On Time,23-11-24
D053112,O053112,Delhi NCR,Standard,5,1,189.57,On Time,06-12-24
D053113,O053113,Hyderabad,Standard,5,2,220.9,On Time,02-03-25
D053114,O053114,Mumbai,Standard,5,2,245.21,On Time,21-07-24
D053115,O053115,Hyderabad,Standard,5,1,101.78,On Time,23-04-25
D053116,O053116,Mumbai,Standard,5,3,279.23,On Time,11-01-24
D053117,O053117,Hyderabad,Standard,5,8,70.73,Late,23-01-24
D053118,O053118,Hyderabad,Standard,3,6,278.57,Late,23-05-24
D053119,O053119,Kolkata,Standard,3,8,185.45,Late,30-09-24
D053120,O053120,Delhi NCR,Standard,5,8,139.64,Late,31-10-24
D053121,O053121,Delhi NCR,Express,5,3,209.76,On Time,06-08-24
D053122,O053122,Bengaluru,Standard,5,1,277.37,On Time,12-12-25
D053123,O053123,Delhi NCR,Standard,3,1,279,On Time,23-10-24
D053124,O053124,Kolkata,Express,5,6,136.72,Late,22-01-24
D053125,O053125,Hyderabad,Express,5,9,162.8,Late,27-02-24
D053126,O053126,Delhi NCR,Standard,5,4,67.49,On Time,28-01-24
D053127,O053127,Delhi NCR,Standard,3,5,238.47,Late,03-01-25
D053128,O053128,Mumbai,Standard,5,5,168.18,On Time,26-10-25
D053129,O053129,Delhi NCR,Express,5,6,140.03,Late,06-02-24
D053130,O053130,Bengaluru,Standard,3,4,210.28,Late,26-11-25
D053131,O053131,Kolkata,Standard,5,7,246.18,Late,29-08-24
D053132,O053132,Mumbai,Express,3,4,166.53,Late,05-12-24
D053133,O053133,Delhi NCR,Standard,5,6,249.08,Late,30-09-24
D053134,O053134,Mumbai,Express,7,6,251.94,On Time,22-04-24
D053135,O053135,Mumbai,Express,3,3,224.86,On Time,01-08-25
D053136,O053136,Delhi NCR,Standard,5,5,52.59,On Time,20-05-24
D053137,O053137,Hyderabad,Standard,5,7,146.86,Late,08-08-24
D053138,O053138,Bengaluru,Express,7,5,174.3,On Time,08-06-24
D053139,O053139,Bengaluru,Standard,7,2,82.05,On Time,16-01-25
D053140,O053140,Kolkata,Standard,7,3,111.94,On Time,16-11-25
D053141,O053141,Bengaluru,Standard,3,5,157.21,Late,16-01-25
D053142,O053142,Kolkata,Express,5,7,169.53,Late,27-06-24
D053143,O053143,Delhi NCR,Express,5,4,116.76,On Time,04-12-25
D053144,O053144,Kolkata,Express,7,5,51.07,On Time,08-03-24
D053145,O053145,Kolkata,Standard,5,5,230.13,On Time,24-06-24
D053146,O053146,Mumbai,Standard,5,9,265.87,Late,31-07-25
D053147,O053147,Delhi NCR,Standard,5,6,61.64,Late,22-02-25
D053148,O053148,Delhi NCR,Standard,5,7,233.24,Late,19-08-25
D053149,O053149,Mumbai,Standard,7,3,139.8,On Time,29-07-25
D053150,O053150,Bengaluru,Standard,7,2,227.13,On Time,08-05-25
D053151,O053151,Hyderabad,Express,5,3,75.67,On Time,12-07-24
D053152,O053152,Kolkata,Standard,5,5,79.97,On Time,23-02-25
D053153,O053153,Mumbai,Express,5,4,149.48,On Time,09-03-24
D053154,O053154,Mumbai,Standard,5,3,227.24,On Time,14-05-25
D053155,O053155,Hyderabad,Standard,5,3,150.39,On Time,30-09-24
D053156,O053156,Bengaluru,Standard,3,4,169.01,Late,14-10-24
D053157,O053157,Delhi NCR,Standard,5,8,77.03,Late,23-07-24
D053158,O053158,Bengaluru,Standard,5,4,140.86,On Time,15-09-25
D053159,O053159,Delhi NCR,Standard,3,5,178.94,Late,14-03-24
D053160,O053160,Delhi NCR,Standard,3,3,73.69,On Time,06-08-25
D053161,O053161,Bengaluru,Standard,7,2,186.66,On Time,12-12-24
D053162,O053162,Delhi NCR,Standard,5,2,172.99,On Time,27-11-25
D053163,O053163,Bengaluru,Standard,5,4,169.97,On Time,03-10-24
D053164,O053164,Hyderabad,Standard,5,3,152.21,On Time,14-02-24
D053165,O053165,Bengaluru,Standard,5,2,97.7,On Time,02-05-24
D053166,O053166,Mumbai,Standard,5,3,245.78,On Time,02-11-24
D053167,O053167,Mumbai,Standard,5,6,232.45,Late,11-02-25
D053168,O053168,Kolkata,Standard,7,4,267.43,On Time,16-07-25
D053169,O053169,Mumbai,Standard,5,8,244.31,Late,02-02-25
D053170,O053170,Mumbai,Standard,5,5,188.98,On Time,01-07-24
D053171,O053171,Delhi NCR,Standard,5,7,219.22,Late,09-03-25
D053172,O053172,Delhi NCR,Standard,7,2,105.45,On Time,06-02-25
D053173,O053173,Hyderabad,Standard,5,6,117.39,Late,28-09-24
D053174,O053174,Delhi NCR,Standard,3,1,267.93,On Time,16-03-25
D053175,O053175,Bengaluru,Standard,5,4,234.09,On Time,12-01-25
D053176,O053176,Delhi NCR,Standard,7,8,140.66,Late,15-03-24
D053177,O053177,Bengaluru,Standard,5,3,203.34,On Time,27-11-25
D053178,O053178,Bengaluru,Standard,5,2,231.19,On Time,17-12-24
D053179,O053179,Bengaluru,Standard,5,2,150.16,On Time,31-12-24
D053180,O053180,Bengaluru,Standard,7,7,96.91,On Time,17-10-24
D053181,O053181,Mumbai,Standard,5,4,176.43,On Time,16-01-24
D053182,O053182,Delhi NCR,Express,5,4,232.92,On Time,12-06-24
D053183,O053183,Delhi NCR,Standard,5,2,270.03,On Time,25-09-24
D053184,O053184,Mumbai,Standard,5,8,73.68,Late,31-08-24
D053185,O053185,Delhi NCR,Express,7,4,191.1,On Time,08-01-24
D053186,O053186,Mumbai,Express,5,2,174.51,On Time,18-05-24
D053187,O053187,Mumbai,Standard,5,5,264.35,On Time,07-05-24
D053188,O053188,Mumbai,Standard,7,3,262.65,On Time,17-10-24
D053189,O053189,Delhi NCR,Standard,3,7,83.97,Late,31-03-25
D053190,O053190,Mumbai,Standard,5,7,245.97,Late,15-04-25
D053191,O053191,Mumbai,Standard,5,6,224.18,Late,31-07-24
D053192,O053192,Delhi NCR,Standard,3,6,133.4,Late,12-10-24
D053193,O053193,Hyderabad,Standard,5,6,229.74,Late,30-09-25
D053194,O053194,Mumbai,Standard,5,7,81.35,Late,11-02-24
D053195,O053195,Mumbai,Standard,5,2,168.64,On Time,09-03-25
D053196,O053196,Delhi NCR,Standard,7,6,51.4,On Time,30-01-24
D053197,O053197,Bengaluru,Standard,5,5,204.94,On Time,17-11-25
D053198,O053198,Bengaluru,Standard,5,2,270.73,On Time,22-12-24
D053199,O053199,Bengaluru,Standard,3,1,243.21,On Time,09-03-25
D053200,O053200,Hyderabad,Standard,5,3,253.14,On Time,03-06-25
D053201,O053201,Bengaluru,Standard,5,3,141.11,On Time,05-12-25
D053202,O053202,Mumbai,Standard,5,7,231.05,Late,01-04-24
D053203,O053203,Delhi NCR,Standard,5,4,107.34,On Time,14-09-24
D053204,O053204,Mumbai,Standard,5,7,176.44,Late,04-05-25
D053205,O053205,Hyderabad,Standard,5,6,134.27,Late,03-01-26
D053206,O053206,Kolkata,Standard,5,1,278.24,On Time,22-12-25
D053207,O053207,Mumbai,Express,3,5,229.99,Late,17-03-25
D053208,O053208,Bengaluru,Standard,5,3,270.72,On Time,11-01-25
D053209,O053209,Hyderabad,Standard,5,6,167.52,Late,10-07-25
D053210,O053210,Delhi NCR,Standard,5,1,221.81,On Time,15-05-25
D053211,O053211,Delhi NCR,Standard,5,9,208.97,Late,20-03-25
D053212,O053212,Mumbai,Standard,3,6,52.65,Late,03-08-25
D053213,O053213,Delhi NCR,Standard,5,5,262.96,On Time,05-01-24
D053214,O053214,Bengaluru,Standard,7,1,172.1,On Time,18-12-24
D053215,O053215,Mumbai,Standard,3,5,198.43,Late,28-06-24
D053216,O053216,Bengaluru,Standard,5,10,114.38,Late,17-08-24
D053217,O053217,Delhi NCR,Standard,5,2,171.34,On Time,30-08-24
D053218,O053218,Kolkata,Standard,3,6,237.75,Late,16-07-24
D053219,O053219,Hyderabad,Standard,3,4,245.37,Late,26-10-24
D053220,O053220,Mumbai,Standard,7,3,128.8,On Time,11-01-25
D053221,O053221,Mumbai,Standard,5,5,102.73,On Time,25-08-25
D053222,O053222,Delhi NCR,Standard,5,3,225.79,On Time,01-04-25
D053223,O053223,Hyderabad,Standard,5,4,239.17,On Time,18-12-24
D053224,O053224,Hyderabad,Standard,5,5,111.99,On Time,30-09-24
D053225,O053225,Bengaluru,Standard,5,1,275.53,On Time,13-03-25
D053226,O053226,Bengaluru,Express,5,3,50.83,On Time,26-11-24
D053227,O053227,Hyderabad,Standard,3,5,73.57,Late,31-05-25
D053228,O053228,Mumbai,Standard,5,4,65.58,On Time,06-07-25
D053229,O053229,Hyderabad,Express,5,7,189.15,Late,17-07-24
D053230,O053230,Kolkata,Standard,7,6,45.72,On Time,31-03-24
D053231,O053231,Hyderabad,Standard,5,8,73.29,Late,24-05-24
D053232,O053232,Kolkata,Standard,5,2,74.25,On Time,01-10-24
D053233,O053233,Delhi NCR,Standard,5,7,91.82,Late,01-07-25
D053234,O053234,Delhi NCR,Standard,5,4,278.52,Late,09-09-25
D053235,O053235,Kolkata,Standard,5,2,99.43,On Time,12-08-24
D053236,O053236,Hyderabad,Standard,5,8,52.49,Late,09-05-25
D053237,O053237,Kolkata,Standard,5,3,170.36,On Time,20-10-25
D053238,O053238,Kolkata,Standard,7,7,68.87,On Time,19-11-24
D053239,O053239,Bengaluru,Standard,7,5,91.62,On Time,25-12-25
D053240,O053240,Bengaluru,Standard,5,3,90.16,On Time,12-07-24
D053241,O053241,Delhi NCR,Standard,5,4,77.36,On Time,18-12-24
D053242,O053242,Delhi NCR,Standard,5,3,237.71,On Time,18-11-25
D053243,O053243,Hyderabad,Standard,5,6,267.86,Late,27-03-25
D053244,O053244,Bengaluru,Standard,5,9,261.67,Late,19-09-25
D053245,O053245,Delhi NCR,Standard,5,8,169.11,Late,25-08-25
D053246,O053246,Mumbai,Standard,7,3,168.24,On Time,11-04-25
D053247,O053247,Bengaluru,Standard,5,8,150.88,Late,29-11-25
D053248,O053248,Bengaluru,Standard,5,8,134.2,Late,22-07-25
D053249,O053249,Mumbai,Standard,5,3,264.04,On Time,14-09-25
D053250,O053250,Delhi NCR,Express,5,6,104.23,Late,11-09-25
D053251,O053251,Hyderabad,Standard,5,6,77.06,Late,22-10-24
D053252,O053252,Mumbai,Standard,5,4,223.35,On Time,01-09-24
D053253,O053253,Bengaluru,Standard,7,10,98.74,Late,12-12-25
D053254,O053254,Mumbai,Standard,5,3,142.31,On Time,11-06-24
D053255,O053255,Kolkata,Standard,5,1,150.09,On Time,11-03-25
D053256,O053256,Hyderabad,Standard,5,1,236.14,On Time,08-12-25
D053257,O053257,Delhi NCR,Standard,7,1,110,On Time,14-06-25
D053258,O053258,Mumbai,Standard,5,5,245.02,On Time,26-05-24
D053259,O053259,Delhi NCR,Express,5,5,66.9,On Time,21-02-24
D053260,O053260,Mumbai,Standard,5,8,196.29,Late,26-06-24
D053261,O053261,Bengaluru,Standard,7,9,117.67,Late,07-03-24
D053262,O053262,Bengaluru,Express,5,3,87.32,On Time,29-01-24
D053263,O053263,Delhi NCR,Standard,5,1,245.62,On Time,28-05-24
D053264,O053264,Delhi NCR,Standard,3,4,195.39,Late,12-05-24
D053265,O053265,Mumbai,Standard,5,5,252.11,On Time,06-09-24
D053266,O053266,Bengaluru,Standard,5,3,65.45,On Time,14-10-25
D053267,O053267,Mumbai,Standard,5,2,213.62,On Time,27-01-24
D053268,O053268,Bengaluru,Standard,3,8,212.9,Late,27-10-25
D053269,O053269,Bengaluru,Standard,3,3,55.17,On Time,19-10-24
D053270,O053270,Delhi NCR,Standard,5,5,126.06,On Time,02-11-24
D053271,O053271,Hyderabad,Express,5,7,87.59,Late,03-06-25
D053272,O053272,Delhi NCR,Express,5,1,213.95,On Time,10-01-24
D053273,O053273,Bengaluru,Standard,7,2,100.67,On Time,23-09-25
D053274,O053274,Kolkata,Standard,5,9,151.79,Late,31-03-25
D053275,O053275,Bengaluru,Standard,5,5,75.26,On Time,20-04-25
D053276,O053276,Bengaluru,Standard,7,5,128.35,On Time,02-09-24
D053277,O053277,Mumbai,Standard,5,1,114.13,On Time,01-11-24
D053278,O053278,Bengaluru,Standard,7,6,254.43,On Time,29-10-24
D053279,O053279,Delhi NCR,Standard,5,7,197.94,Late,10-05-25
D053280,O053280,Bengaluru,Standard,5,4,109.14,On Time,29-08-24
D053281,O053281,Bengaluru,Standard,5,9,86.82,Late,29-12-24
D053282,O053282,Bengaluru,Standard,7,1,142.58,On Time,29-03-24
D053283,O053283,Delhi NCR,Standard,7,3,147.8,On Time,21-09-25
D053284,O053284,Delhi NCR,Standard,5,3,104.02,On Time,31-03-25
D053285,O053285,Delhi NCR,Express,7,4,158.61,On Time,05-04-24
D053286,O053286,Kolkata,Standard,5,7,186.31,Late,02-10-25
D053287,O053287,Delhi NCR,Standard,3,1,46.84,On Time,10-12-24
D053288,O053288,Delhi NCR,Standard,3,1,228.76,On Time,01-08-24
D053289,O053289,Mumbai,Standard,5,4,181.95,On Time,21-09-24
D053290,O053290,Delhi NCR,Standard,5,9,87.42,Late,06-06-24
D053291,O053291,Delhi NCR,Express,5,3,236.41,On Time,28-05-25
D053292,O053292,Delhi NCR,Standard,5,2,182.51,On Time,23-08-24
D053293,O053293,Mumbai,Express,7,5,94.38,On Time,01-09-24
D053294,O053294,Delhi NCR,Express,5,7,142.66,Late,23-12-25
D053295,O053295,Hyderabad,Standard,5,9,125.98,Late,18-04-25
D053296,O053296,Delhi NCR,Standard,5,4,87.06,On Time,23-07-24
D053297,O053297,Bengaluru,Standard,5,2,51.02,On Time,28-06-24
D053298,O053298,Delhi NCR,Standard,3,3,113.69,On Time,04-11-25
D053299,O053299,Hyderabad,Standard,5,2,46.42,On Time,20-11-24
D053300,O053300,Kolkata,Standard,5,4,235.59,On Time,24-01-25
D053301,O053301,Bengaluru,Standard,5,5,55.69,On Time,29-12-25
D053302,O053302,Hyderabad,Standard,5,5,257.15,On Time,15-05-25
D053303,O053303,Bengaluru,Express,5,3,250.96,On Time,12-12-24
D053304,O053304,Mumbai,Standard,3,5,272.98,Late,14-10-25
D053305,O053305,Bengaluru,Standard,5,5,99.69,On Time,06-06-24
D053306,O053306,Bengaluru,Standard,7,7,126.28,On Time,05-02-24
D053307,O053307,Mumbai,Standard,3,2,104.03,On Time,10-05-25
D053308,O053308,Bengaluru,Standard,5,5,92.03,On Time,09-09-25
D053309,O053309,Bengaluru,Standard,7,3,156.68,On Time,12-04-24
D053310,O053310,Delhi NCR,Express,5,5,236.11,On Time,21-05-24
D053311,O053311,Delhi NCR,Standard,5,4,96.93,On Time,21-03-24
D053312,O053312,Delhi NCR,Express,5,7,200.84,Late,10-04-25
D053313,O053313,Mumbai,Standard,5,7,154.05,Late,29-01-25
D053314,O053314,Mumbai,Standard,7,4,73.74,On Time,07-02-25
D053315,O053315,Mumbai,Standard,5,1,51.14,On Time,04-01-25
D053316,O053316,Mumbai,Standard,7,5,214.11,On Time,14-02-25
D053317,O053317,Kolkata,Standard,3,6,121.38,Late,07-04-24
D053318,O053318,Hyderabad,Standard,5,2,132.1,On Time,04-03-25
D053319,O053319,Kolkata,Standard,5,5,72.6,On Time,20-12-24
D053320,O053320,Bengaluru,Express,5,4,188.36,On Time,12-01-25
D053321,O053321,Hyderabad,Standard,7,4,67.5,On Time,14-05-25
D053322,O053322,Mumbai,Standard,5,4,91.69,On Time,05-12-25
D053323,O053323,Bengaluru,Standard,5,5,105.18,On Time,17-11-25
D053324,O053324,Mumbai,Standard,5,2,130.18,On Time,17-11-25
D053325,O053325,Mumbai,Standard,5,10,150.69,Late,07-05-25
D053326,O053326,Bengaluru,Standard,5,6,104.02,Late,06-02-25
D053327,O053327,Delhi NCR,Standard,7,2,126.83,On Time,23-12-25
D053328,O053328,Kolkata,Standard,5,2,259.56,On Time,12-06-25
D053329,O053329,Kolkata,Standard,7,6,262.67,On Time,10-02-24
D053330,O053330,Delhi NCR,Standard,5,1,188.55,On Time,09-10-25
D053331,O053331,Bengaluru,Express,5,3,215.43,On Time,12-07-25
D053332,O053332,Kolkata,Express,5,4,96.47,On Time,14-06-25
D053333,O053333,Kolkata,Standard,5,2,110.37,On Time,25-05-25
D053334,O053334,Delhi NCR,Standard,5,5,140.06,On Time,03-01-26
D053335,O053335,Mumbai,Standard,7,6,265.24,On Time,02-10-24
D053336,O053336,Hyderabad,Express,5,4,223.64,On Time,25-12-25
D053337,O053337,Bengaluru,Standard,7,2,176.33,On Time,16-06-25
D053338,O053338,Bengaluru,Standard,7,5,68.5,On Time,02-04-24
D053339,O053339,Mumbai,Standard,5,4,158.29,On Time,19-04-24
D053340,O053340,Mumbai,Standard,3,7,278.16,Late,22-11-24
D053341,O053341,Kolkata,Standard,3,6,186.21,Late,22-08-24
D053342,O053342,Mumbai,Standard,5,7,80.13,Late,27-06-24
D053343,O053343,Delhi NCR,Standard,5,6,236.58,Late,15-11-25
D053344,O053344,Delhi NCR,Standard,5,7,265.65,Late,07-08-24
D053345,O053345,Bengaluru,Express,5,9,255.84,Late,06-11-24
D053346,O053346,Kolkata,Standard,7,6,58.93,On Time,07-07-24
D053347,O053347,Bengaluru,Standard,5,4,235.4,On Time,21-10-24
D053348,O053348,Delhi NCR,Standard,5,3,117.74,On Time,28-07-24
D053349,O053349,Kolkata,Standard,5,6,93.28,Late,25-02-24
D053350,O053350,Hyderabad,Standard,3,4,220.13,Late,18-09-25
D053351,O053351,Kolkata,Express,5,4,65.06,On Time,04-04-24
D053352,O053352,Hyderabad,Standard,7,3,41.43,On Time,22-08-24
D053353,O053353,Bengaluru,Standard,3,4,163.89,Late,17-04-25
D053354,O053354,Bengaluru,Standard,5,6,188.25,Late,01-08-25
D053355,O053355,Mumbai,Standard,5,5,105.91,On Time,20-09-24
D053356,O053356,Mumbai,Standard,5,2,97.93,On Time,20-11-25
D053357,O053357,Kolkata,Express,5,6,238.92,Late,02-08-25
D053358,O053358,Delhi NCR,Standard,5,1,272.2,On Time,02-09-25
D053359,O053359,Delhi NCR,Standard,5,7,248.6,Late,24-11-24
D053360,O053360,Mumbai,Standard,5,1,74.77,On Time,14-09-25
D053361,O053361,Hyderabad,Standard,5,4,194.56,On Time,22-04-24
D053362,O053362,Delhi NCR,Standard,7,5,42.91,On Time,30-01-25
D053363,O053363,Mumbai,Standard,7,4,49.97,On Time,23-02-25
D053364,O053364,Hyderabad,Standard,7,5,175.51,On Time,19-09-24
D053365,O053365,Kolkata,Standard,7,2,132.61,On Time,22-10-25
D053366,O053366,Kolkata,Standard,5,10,91.57,Late,04-07-25
D053367,O053367,Kolkata,Standard,5,3,267.5,On Time,25-08-25
D053368,O053368,Mumbai,Standard,7,1,101.52,On Time,19-12-24
D053369,O053369,Mumbai,Express,5,5,144.58,On Time,15-09-25
D053370,O053370,Bengaluru,Standard,5,4,154,On Time,06-04-24
D053371,O053371,Mumbai,Standard,5,6,271.15,Late,31-01-25
D053372,O053372,Hyderabad,Standard,5,4,236.64,On Time,31-05-25
D053373,O053373,Bengaluru,Standard,3,4,188.95,Late,10-02-25
D053374,O053374,Delhi NCR,Standard,5,8,237.28,Late,03-11-24
D053375,O053375,Bengaluru,Standard,5,2,243.4,On Time,02-04-24
D053376,O053376,Hyderabad,Standard,3,6,131.27,Late,15-10-25
D053377,O053377,Bengaluru,Express,5,7,35.38,Late,10-07-24
D053378,O053378,Delhi NCR,Standard,7,9,161.15,Late,19-03-24
D053379,O053379,Hyderabad,Standard,5,1,107.23,On Time,23-04-24
D053380,O053380,Delhi NCR,Standard,5,2,161.13,On Time,07-10-24
D053381,O053381,Delhi NCR,Standard,5,1,70.92,On Time,06-05-24
D053382,O053382,Bengaluru,Express,3,7,254.26,Late,05-09-24
D053383,O053383,Bengaluru,Standard,3,5,152.48,Late,27-07-24
D053384,O053384,Mumbai,Standard,5,4,201.28,On Time,30-11-25
D053385,O053385,Mumbai,Standard,5,4,150.46,On Time,25-05-25
D053386,O053386,Hyderabad,Standard,5,1,98.47,On Time,30-12-24
D053387,O053387,Mumbai,Standard,3,1,218.21,On Time,13-01-25
D053388,O053388,Kolkata,Standard,5,3,62.51,On Time,04-08-25
D053389,O053389,Mumbai,Express,5,4,125.51,On Time,08-12-25
D053390,O053390,Bengaluru,Standard,3,5,176.83,Late,20-11-24
D053391,O053391,Mumbai,Express,5,5,270.54,On Time,10-05-25
D053392,O053392,Kolkata,Standard,5,10,136.23,Late,10-06-24
D053393,O053393,Hyderabad,Standard,5,3,244.56,On Time,01-04-25
D053394,O053394,Delhi NCR,Standard,7,6,259.95,On Time,24-08-25
D053395,O053395,Delhi NCR,Standard,5,2,177.13,On Time,07-04-24
D053396,O053396,Delhi NCR,Standard,5,1,254.4,On Time,22-04-25
D053397,O053397,Bengaluru,Standard,7,5,49.76,On Time,31-08-24
D053398,O053398,Bengaluru,Standard,5,5,103.23,On Time,26-01-25
D053399,O053399,Kolkata,Standard,5,7,118.26,Late,30-01-24
D053400,O053400,Mumbai,Standard,3,4,114.44,Late,24-10-25
D053401,O053401,Kolkata,Standard,5,6,44.85,Late,06-09-24
D053402,O053402,Bengaluru,Standard,5,2,100.45,On Time,12-12-24
D053403,O053403,Mumbai,Standard,3,5,239.96,Late,04-04-25
D053404,O053404,Mumbai,Standard,5,2,178.82,On Time,24-01-24
D053405,O053405,Bengaluru,Standard,5,4,55.38,On Time,13-05-25
D053406,O053406,Bengaluru,Express,5,4,192.83,On Time,04-12-24
D053407,O053407,Mumbai,Standard,5,3,72.41,On Time,05-07-24
D053408,O053408,Kolkata,Express,5,5,77.43,On Time,06-09-24
D053409,O053409,Mumbai,Standard,5,4,172.99,On Time,27-03-24
D053410,O053410,Delhi NCR,Standard,7,4,158.92,On Time,13-05-24
D053411,O053411,Kolkata,Standard,5,5,269.49,On Time,19-10-24
D053412,O053412,Bengaluru,Standard,5,3,236.97,On Time,26-09-24
D053413,O053413,Kolkata,Standard,7,3,180.43,On Time,25-12-25
D053414,O053414,Delhi NCR,Standard,5,7,136.44,Late,14-04-25
D053415,O053415,Delhi NCR,Standard,3,8,40.9,Late,03-12-25
D053416,O053416,Mumbai,Standard,5,5,97.51,On Time,07-07-24
D053417,O053417,Delhi NCR,Express,3,2,241.35,On Time,16-05-24
D053418,O053418,Hyderabad,Standard,7,3,92.41,On Time,25-01-25
D053419,O053419,Mumbai,Standard,7,1,270.82,On Time,05-08-24
D053420,O053420,Mumbai,Standard,5,3,196.96,On Time,04-05-25
D053421,O053421,Mumbai,Express,7,7,230.49,On Time,10-05-25
D053422,O053422,Delhi NCR,Express,7,2,43.43,On Time,05-02-24
D053423,O053423,Hyderabad,Standard,5,6,48.76,Late,16-02-25
D053424,O053424,Hyderabad,Standard,5,3,270.61,On Time,11-08-24
D053425,O053425,Kolkata,Standard,5,4,193.83,On Time,14-03-25
D053426,O053426,Mumbai,Standard,5,4,70.09,On Time,28-06-24
D053427,O053427,Hyderabad,Standard,5,9,125.95,Late,13-12-25
D053428,O053428,Delhi NCR,Express,5,3,216.46,On Time,24-11-24
D053429,O053429,Mumbai,Standard,5,6,175.94,Late,26-02-24
D053430,O053430,Bengaluru,Standard,5,5,241.76,On Time,04-11-24
D053431,O053431,Hyderabad,Express,5,6,210.44,Late,28-11-24
D053432,O053432,Kolkata,Express,5,8,66.97,Late,25-12-25
D053433,O053433,Mumbai,Express,5,4,263.47,On Time,11-11-24
D053434,O053434,Mumbai,Standard,5,12,80.5,Late,04-12-25
D053435,O053435,Delhi NCR,Standard,7,6,264.53,On Time,16-01-24
D053436,O053436,Mumbai,Express,5,4,80.03,On Time,29-05-24
D053437,O053437,Delhi NCR,Standard,5,6,127.81,Late,11-09-25
D053438,O053438,Bengaluru,Standard,3,2,97.04,On Time,25-09-25
D053439,O053439,Mumbai,Standard,5,6,201.54,Late,16-12-24
D053440,O053440,Mumbai,Standard,5,4,106.01,On Time,12-08-24
D053441,O053441,Mumbai,Standard,5,5,249.34,On Time,11-04-25
D053442,O053442,Mumbai,Express,5,2,39.22,On Time,26-03-25
D053443,O053443,Mumbai,Standard,7,7,80.05,On Time,09-11-25
D053444,O053444,Mumbai,Standard,7,1,196.23,On Time,14-02-25
D053445,O053445,Hyderabad,Standard,5,7,35.49,Late,24-07-24
D053446,O053446,Delhi NCR,Standard,7,3,143.32,On Time,11-10-24
D053447,O053447,Hyderabad,Standard,5,4,245.75,On Time,09-10-25
D053448,O053448,Delhi NCR,Standard,3,4,264.25,Late,05-12-24
D053449,O053449,Mumbai,Standard,7,1,45.58,On Time,12-02-24
D053450,O053450,Bengaluru,Standard,5,3,59.08,On Time,22-04-25
D053451,O053451,Bengaluru,Standard,5,7,110.73,Late,02-06-24
D053452,O053452,Delhi NCR,Standard,5,4,155.52,On Time,08-11-24
D053453,O053453,Mumbai,Standard,5,5,179.97,On Time,17-10-24
D053454,O053454,Hyderabad,Standard,5,6,159.78,Late,09-06-25
D053455,O053455,Delhi NCR,Standard,5,3,227.89,On Time,14-06-24
D053456,O053456,Mumbai,Standard,3,2,106.88,On Time,24-09-24
D053457,O053457,Mumbai,Standard,7,2,138.34,On Time,26-01-25
D053458,O053458,Hyderabad,Standard,5,6,234.49,Late,21-12-25
D053459,O053459,Mumbai,Standard,5,5,75.93,On Time,16-01-24
D053460,O053460,Hyderabad,Express,3,6,278.71,Late,16-11-25
