Customer_ID,Age,City,State,Gender,Customer_Tier,Signup_Date,Acquisition_Channel,Preferred_Device
C11660,37,Delhi,Delhi,Female,Loyal,18-03-25,Paid Search,Mobile
C11661,18,Coimbatore,Tamil Nadu,Female,Regular,06-09-25,Social Media,Mobile
C11662,24,Delhi,Delhi,Female,Loyal,14-02-24,Social Media,Mobile
C11663,36,Bengaluru,Karnataka,Male,New,26-01-23,Affiliate,Mobile
C11664,30,Rajkot,Gujarat,Male,New,19-09-23,Social Media,Mobile
C11665,35,Hyderabad,Telangana,Male,Regular,02-08-24,Referral,Desktop
C11666,43,Rajkot,Gujarat,Female,Loyal,22-11-25,Social Media,Mobile
C11667,32,Vadodara,Gujarat,Male,New,28-03-24,Paid Search,Mobile
C11668,48,Mumbai,Maharashtra,Male,Regular,18-07-23,Social Media,Mobile
C11669,38,Mysuru,Karnataka,Female,Regular,14-07-25,Social Media,Desktop
C11670,40,New Delhi,Delhi,Female,Regular,26-08-24,Email,Mobile
C11671,43,Gaya,Bihar,Male,New,05-05-24,Email,Mobile
C11672,45,Mangaluru,Karnataka,Female,Regular,13-01-25,Paid Search,Desktop
C11673,35,Surat,Gujarat,Male,New,25-04-25,Organic,Mobile
C11674,20,Nagpur,Maharashtra,Male,VIP,18-09-23,Social Media,Desktop
C11675,41,Salem,Tamil Nadu,Male,VIP,17-07-25,Paid Search,Mobile
C11676,23,Durgapur,West Bengal,Female,Regular,13-11-23,Email,Desktop
C11677,27,Hubballi,Karnataka,Male,Regular,13-05-25,Affiliate,Desktop
C11678,45,Coimbatore,Tamil Nadu,Male,Loyal,15-05-25,Referral,Desktop
C11679,26,Hubballi,Karnataka,Female,New,25-02-23,Organic,Mobile
C11680,25,Kanpur,Uttar Pradesh,Male,Loyal,28-09-24,Affiliate,Mobile
C11681,19,Bengaluru,Karnataka,Male,Loyal,18-02-25,Email,Mobile
C11682,32,Hyderabad,Telangana,Male,VIP,12-03-25,Referral,Mobile
C11683,25,New Delhi,Delhi,Male,Regular,27-09-23,Email,Mobile
C11684,32,Mumbai,Maharashtra,Female,Loyal,27-08-23,Organic,Desktop
C11685,36,Kanpur,Uttar Pradesh,Male,Regular,15-11-25,Email,Mobile
C11686,38,Indore,Madhya Pradesh,Female,Regular,15-11-25,Organic,Mobile
C11687,31,Kozhikode,Kerala,Female,Regular,24-10-24,Referral,Mobile
C11688,26,Warangal,Telangana,Female,Regular,14-11-24,Paid Search,Mobile
C11689,29,Gaya,Bihar,Male,Loyal,23-11-24,Organic,Mobile
C11690,49,Pune,Maharashtra,Male,VIP,09-08-23,Paid Search,Mobile
C11691,43,Kanpur,Uttar Pradesh,Male,Regular,14-06-23,Social Media,Mobile
C11692,47,Mangaluru,Karnataka,Female,New,23-11-23,Paid Search,Mobile
C11693,18,Varanasi,Uttar Pradesh,Female,Regular,30-04-23,Paid Search,Mobile
C11694,24,Patna,Bihar,Male,Regular,25-02-23,Organic,Desktop
C11695,40,Udaipur,Rajasthan,Male,New,23-07-24,Email,Mobile
C11696,25,New Delhi,Delhi,Male,Regular,23-03-23,Paid Search,Mobile
C11697,44,Chennai,Tamil Nadu,Female,Regular,13-04-25,Email,Mobile
C11698,34,Delhi,Delhi,Male,Loyal,08-09-24,Referral,Mobile
C11699,22,Warangal,Telangana,Male,Regular,12-04-25,Paid Search,Desktop
C11700,33,Kanpur,Uttar Pradesh,Female,Regular,09-07-23,Paid Search,Mobile
C11701,18,Gwalior,Madhya Pradesh,Female,Regular,16-01-24,Paid Search,Tablet
C11702,29,Hyderabad,Telangana,Female,Regular,13-01-24,Referral,Mobile
C11703,19,Coimbatore,Tamil Nadu,Female,New,21-02-23,Organic,Desktop
C11704,32,New Delhi,Delhi,Female,Regular,27-11-24,Paid Search,Mobile
C11705,34,Delhi,Delhi,Male,Regular,18-04-23,Organic,Mobile
C11706,26,Nagpur,Maharashtra,Female,Regular,14-12-24,Affiliate,Mobile
C11707,45,Muzaffarpur,Bihar,Female,Loyal,02-04-25,Paid Search,Desktop
C11708,20,Noida,Uttar Pradesh,Male,Regular,14-04-23,Referral,Tablet
C11709,42,New Delhi,Delhi,Male,New,27-06-25,Organic,Desktop
C11710,23,Hubballi,Karnataka,Male,Loyal,18-05-25,Social Media,Mobile
C11711,37,Noida,Uttar Pradesh,Female,VIP,05-03-23,Organic,Mobile
C11712,43,Nagpur,Maharashtra,Female,Regular,12-08-23,Email,Mobile
C11713,18,Kota,Rajasthan,Male,New,05-10-24,Social Media,Desktop
C11714,22,Hubballi,Karnataka,Male,Regular,28-01-25,Paid Search,Mobile
C11715,38,Vadodara,Gujarat,Female,Regular,21-11-25,Organic,Mobile
C11716,18,Patna,Bihar,Other,Regular,28-08-24,Organic,Tablet
C11717,40,Chennai,Tamil Nadu,Female,Loyal,03-01-25,Organic,Mobile
C11718,33,Hyderabad,Telangana,Male,VIP,02-05-23,Email,Mobile
C11719,25,Faridabad,Haryana,Female,Regular,21-12-24,Paid Search,Desktop
C11720,32,New Delhi,Delhi,Male,New,26-04-25,Social Media,Mobile
C11721,25,Delhi,Delhi,Male,New,08-04-24,Paid Search,Mobile
C11722,20,Rajkot,Gujarat,Female,New,20-05-24,Paid Search,Mobile
C11723,47,Bhopal,Madhya Pradesh,Male,Loyal,07-08-23,Social Media,Mobile
C11724,39,Pune,Maharashtra,Male,Regular,28-08-24,Social Media,Mobile
C11725,29,Bengaluru,Karnataka,Female,VIP,28-01-24,Social Media,Mobile
C11726,38,Nashik,Maharashtra,Male,New,21-03-23,Social Media,Desktop
C11727,18,Kanpur,Uttar Pradesh,Male,Regular,11-07-24,Affiliate,Mobile
C11728,28,Nagpur,Maharashtra,Female,Loyal,25-12-25,Email,Tablet
C11729,29,Salem,Tamil Nadu,Male,Loyal,17-04-24,Organic,Mobile
C11730,27,Mumbai,Maharashtra,Male,New,22-10-24,Organic,Desktop
C11731,41,Noida,Uttar Pradesh,Male,Regular,05-07-24,Social Media,Mobile
C11732,39,Udaipur,Rajasthan,Male,New,10-02-25,Social Media,Mobile
C11733,33,Hubballi,Karnataka,Female,Regular,19-04-24,Paid Search,Desktop
C11734,33,Pune,Maharashtra,Male,Regular,25-01-24,Social Media,Desktop
C11735,18,Siliguri,West Bengal,Male,Loyal,04-06-25,Referral,Mobile
C11736,46,Hyderabad,Telangana,Male,Regular,12-04-24,Referral,Desktop
C11737,32,Bengaluru,Karnataka,Male,New,01-05-23,Email,Desktop
C11738,28,Rajkot,Gujarat,Male,Loyal,02-12-25,Social Media,Mobile
C11739,47,Lucknow,Uttar Pradesh,Male,New,02-06-25,Paid Search,Mobile
C11740,40,Udaipur,Rajasthan,Male,Regular,11-03-23,Referral,Mobile
C11741,28,Kanpur,Uttar Pradesh,Female,Regular,27-06-24,Affiliate,Mobile
C11742,26,Hubballi,Karnataka,Male,Regular,24-01-24,Paid Search,Mobile
C11743,30,Nashik,Maharashtra,Male,Loyal,29-09-24,Paid Search,Mobile
C11744,48,Noida,Uttar Pradesh,Male,New,09-03-25,Organic,Mobile
C11745,31,Vadodara,Gujarat,Female,Loyal,27-04-23,Affiliate,Mobile
C11746,42,Madurai,Tamil Nadu,Female,New,19-01-25,Referral,Mobile
C11747,40,Mysuru,Karnataka,Male,Regular,13-05-23,Email,Mobile
C11748,41,Siliguri,West Bengal,Female,Loyal,31-03-23,Social Media,Desktop
C11749,32,Mysuru,Karnataka,Female,Regular,07-08-24,Organic,Mobile
C11750,26,Hubballi,Karnataka,Male,Regular,26-02-25,Referral,Mobile
C11751,35,Noida,Uttar Pradesh,Male,Regular,05-08-25,Organic,Desktop
C11752,34,Madurai,Tamil Nadu,Female,New,24-02-24,Email,Mobile
C11753,36,Kanpur,Uttar Pradesh,Female,Loyal,20-06-23,Email,Mobile
C11754,29,Bengaluru,Karnataka,Female,New,18-02-24,Organic,Mobile
C11755,25,Thiruvananthapuram,Kerala,Female,Loyal,05-04-24,Organic,Desktop
C11756,49,Chennai,Tamil Nadu,Male,VIP,08-07-23,Paid Search,Desktop
C11757,30,Patna,Bihar,Female,New,29-06-25,Organic,Mobile
C11758,23,Nashik,Maharashtra,Male,New,29-08-24,Affiliate,Desktop
C11759,32,Kanpur,Uttar Pradesh,Female,Loyal,14-04-24,Paid Search,Mobile
C11760,30,Amritsar,Punjab,Female,Loyal,14-06-23,Social Media,Mobile
C11761,47,Mysuru,Karnataka,Male,New,20-08-23,Organic,Desktop
C11762,18,Hyderabad,Telangana,Male,Regular,06-02-25,Social Media,Mobile
C11763,42,Udaipur,Rajasthan,Male,Loyal,17-10-23,Affiliate,Mobile
C11764,20,Mumbai,Maharashtra,Female,Regular,18-07-25,Paid Search,Mobile
C11765,37,Noida,Uttar Pradesh,Female,New,12-12-24,Email,Mobile
C11766,30,Muzaffarpur,Bihar,Male,Regular,15-04-23,Social Media,Mobile
C11767,33,Hyderabad,Telangana,Male,Loyal,09-10-25,Affiliate,Mobile
C11768,32,Hyderabad,Telangana,Female,Regular,08-07-25,Organic,Mobile
C11769,23,Delhi,Delhi,Male,New,27-05-23,Organic,Desktop
C11770,41,Mumbai,Maharashtra,Male,Regular,22-09-24,Organic,Mobile
C11771,22,Hubballi,Karnataka,Female,Regular,26-02-24,Organic,Mobile
C11772,19,Bhubaneswar,Odisha,Male,Regular,30-05-24,Affiliate,Desktop
C11773,27,Nashik,Maharashtra,Male,New,10-11-24,Email,Tablet
C11774,36,Nashik,Maharashtra,Male,Loyal,21-11-24,Organic,Mobile
C11775,20,Indore,Madhya Pradesh,Female,Regular,18-09-24,Email,Mobile
C11776,38,Madurai,Tamil Nadu,Male,New,27-08-23,Email,Desktop
C11777,34,Chennai,Tamil Nadu,Female,New,11-12-25,Social Media,Mobile
C11778,36,Gwalior,Madhya Pradesh,Female,Regular,09-11-25,Paid Search,Tablet
C11779,33,Mumbai,Maharashtra,Male,Regular,18-12-24,Social Media,Desktop
C11780,18,Bengaluru,Karnataka,Male,Loyal,11-07-23,Organic,Mobile
C11781,24,New Delhi,Delhi,Female,New,17-09-24,Paid Search,Mobile
C11782,34,Mangaluru,Karnataka,Female,New,21-09-25,Social Media,Mobile
C11783,25,Mysuru,Karnataka,Male,Loyal,04-10-24,Paid Search,Mobile
C11784,31,Muzaffarpur,Bihar,Female,New,30-12-24,Referral,Desktop
C11785,34,Chennai,Tamil Nadu,Male,New,24-06-24,Paid Search,Mobile
C11786,42,Bengaluru,Karnataka,Female,Regular,01-04-25,Organic,Desktop
C11787,33,Madurai,Tamil Nadu,Female,New,21-03-25,Organic,Mobile
C11788,36,Delhi,Delhi,Female,Regular,11-09-24,Paid Search,Mobile
C11789,20,Mumbai,Maharashtra,Female,Regular,20-11-24,Organic,Mobile
C11790,36,Jodhpur,Rajasthan,Male,New,19-02-23,Paid Search,Mobile
C11791,31,Nagpur,Maharashtra,Female,Regular,15-11-24,Affiliate,Mobile
C11792,22,Mangaluru,Karnataka,Female,Regular,30-07-25,Organic,Mobile
C11793,32,Hubballi,Karnataka,Male,Regular,20-04-24,Affiliate,Mobile
C11794,27,Delhi,Delhi,Male,Regular,12-05-23,Paid Search,Mobile
C11795,23,Surat,Gujarat,Male,Regular,16-07-23,Organic,Mobile
C11796,25,Gaya,Bihar,Female,Regular,04-12-24,Referral,Desktop
C11797,43,Delhi,Delhi,Female,Regular,31-07-24,Organic,Desktop
C11798,22,Indore,Madhya Pradesh,Female,New,03-03-23,Paid Search,Desktop
C11799,43,Varanasi,Uttar Pradesh,Female,Regular,28-06-23,Affiliate,Mobile
C11800,41,Rajkot,Gujarat,Male,VIP,08-02-25,Organic,Desktop
C11801,35,Madurai,Tamil Nadu,Female,Regular,25-07-24,Paid Search,Desktop
C11802,24,Bengaluru,Karnataka,Male,New,25-01-24,Social Media,Mobile
C11803,21,Varanasi,Uttar Pradesh,Male,Regular,31-05-23,Social Media,Tablet
C11804,39,Mumbai,Maharashtra,Female,Regular,16-03-24,Paid Search,Mobile
C11805,45,Coimbatore,Tamil Nadu,Male,New,14-11-25,Paid Search,Desktop
C11806,33,Salem,Tamil Nadu,Female,New,15-10-24,Social Media,Mobile
C11807,49,Bhubaneswar,Odisha,Female,VIP,03-02-25,Email,Mobile
C11808,32,Nagpur,Maharashtra,Male,Regular,18-12-23,Affiliate,Mobile
C11809,29,Varanasi,Uttar Pradesh,Male,Regular,15-03-23,Email,Mobile
C11810,28,Mangaluru,Karnataka,Male,Loyal,01-07-25,Referral,Mobile
C11811,29,Faridabad,Haryana,Female,Loyal,30-05-23,Referral,Mobile
C11812,44,Hubballi,Karnataka,Female,Regular,10-04-23,Organic,Desktop
C11813,31,Vadodara,Gujarat,Male,Loyal,18-09-23,Email,Mobile
C11814,18,Mumbai,Maharashtra,Female,Loyal,10-09-23,Social Media,Mobile
C11815,28,Rajkot,Gujarat,Female,New,16-03-25,Organic,Mobile
C11816,18,Nagpur,Maharashtra,Female,New,04-03-24,Paid Search,Mobile
C11817,39,Rajkot,Gujarat,Female,Regular,27-07-25,Referral,Mobile
C11818,50,Kota,Rajasthan,Female,Regular,01-02-23,Organic,Desktop
C11819,29,Chennai,Tamil Nadu,Male,VIP,30-12-23,Paid Search,Desktop
C11820,46,Warangal,Telangana,Male,New,05-01-23,Email,Mobile
C11821,25,Bhopal,Madhya Pradesh,Male,New,27-01-25,Email,Mobile
C11822,41,Kanpur,Uttar Pradesh,Female,Loyal,15-06-25,Email,Mobile
C11823,20,Nashik,Maharashtra,Female,New,01-09-24,Organic,Mobile
C11824,18,Coimbatore,Tamil Nadu,Female,Regular,26-04-24,Organic,Mobile
C11825,24,Vadodara,Gujarat,Male,Regular,06-11-25,Social Media,Desktop
C11826,32,Jabalpur,Madhya Pradesh,Female,Loyal,22-12-23,Email,Mobile
C11827,31,Ludhiana,Punjab,Female,New,08-11-25,Organic,Mobile
C11828,28,Gwalior,Madhya Pradesh,Male,Loyal,02-06-25,Referral,Mobile
C11829,40,Varanasi,Uttar Pradesh,Male,New,27-08-24,Referral,Mobile
C11830,19,Pune,Maharashtra,Female,Regular,11-07-25,Paid Search,Mobile
C11831,38,Lucknow,Uttar Pradesh,Female,New,12-03-23,Social Media,Desktop
C11832,29,Warangal,Telangana,Male,New,05-10-25,Paid Search,Desktop
C11833,37,Vadodara,Gujarat,Male,Regular,06-03-25,Paid Search,Desktop
C11834,18,Siliguri,West Bengal,Female,Regular,27-09-23,Paid Search,Mobile
C11835,41,Delhi,Delhi,Female,New,23-10-23,Email,Desktop
C11836,34,Mangaluru,Karnataka,Male,New,03-04-24,Paid Search,Mobile
C11837,42,Madurai,Tamil Nadu,Female,VIP,23-11-25,Organic,Mobile
C11838,44,Jaipur,Rajasthan,Female,Loyal,14-09-25,Organic,Mobile
C11839,33,Mangaluru,Karnataka,Female,Loyal,07-12-25,Organic,Desktop
C11840,27,Salem,Tamil Nadu,Male,Regular,11-07-23,Paid Search,Desktop
C11841,34,Hubballi,Karnataka,Female,Regular,12-11-23,Organic,Mobile
C11842,23,Warangal,Telangana,Female,New,17-10-24,Organic,Mobile
C11843,20,Bhubaneswar,Odisha,Female,Regular,22-10-25,Organic,Desktop
C11844,21,Nashik,Maharashtra,Female,Regular,16-07-23,Organic,Mobile
C11845,27,New Delhi,Delhi,Male,VIP,28-09-25,Affiliate,Mobile
C11846,31,Rajkot,Gujarat,Female,New,17-09-25,Organic,Mobile
C11847,27,Gwalior,Madhya Pradesh,Female,Regular,09-02-23,Paid Search,Mobile
C11848,26,Siliguri,West Bengal,Female,New,30-04-23,Social Media,Mobile
C11849,20,Nashik,Maharashtra,Male,Regular,03-08-25,Email,Mobile
C11850,30,Delhi,Delhi,Female,Loyal,20-02-25,Paid Search,Mobile
C11851,43,Mumbai,Maharashtra,Female,VIP,20-11-23,Paid Search,Mobile
C11852,58,Surat,Gujarat,Male,New,08-02-25,Organic,Mobile
C11853,32,Nagpur,Maharashtra,Female,New,15-01-24,Social Media,Mobile
C11854,49,New Delhi,Delhi,Female,Regular,09-06-23,Paid Search,Mobile
C11855,44,Durgapur,West Bengal,Female,VIP,30-07-24,Referral,Mobile
C11856,34,Hubballi,Karnataka,Other,VIP,09-08-24,Referral,Desktop
C11857,32,Nagpur,Maharashtra,Female,Regular,24-07-23,Referral,Desktop
C11858,42,Nashik,Maharashtra,Male,Regular,02-04-25,Paid Search,Mobile
C11859,18,Bengaluru,Karnataka,Female,Regular,19-01-24,Organic,Mobile
C11860,29,New Delhi,Delhi,Female,Regular,17-05-25,Paid Search,Mobile
C11861,37,Rajkot,Gujarat,Female,Loyal,18-09-24,Referral,Desktop
C11862,18,Ludhiana,Punjab,Male,Regular,04-02-25,Social Media,Mobile
C11863,26,Chennai,Tamil Nadu,Female,Loyal,09-07-24,Organic,Tablet
C11864,29,Surat,Gujarat,Female,New,12-04-24,Email,Desktop
C11865,18,Kolkata,West Bengal,Male,New,16-02-23,Organic,Mobile
C11866,33,Mysuru,Karnataka,Female,Loyal,03-11-24,Social Media,Tablet
C11867,30,Nashik,Maharashtra,Male,VIP,03-10-23,Social Media,Mobile
C11868,72,Mumbai,Maharashtra,Female,New,11-09-23,Paid Search,Mobile
C11869,27,Delhi,Delhi,Male,Loyal,27-11-23,Paid Search,Mobile
C11870,26,Pune,Maharashtra,Male,Regular,28-09-25,Organic,Desktop
C11871,35,Surat,Gujarat,Female,Regular,09-01-25,Social Media,Desktop
C11872,22,Udaipur,Rajasthan,Female,Regular,19-09-25,Organic,Mobile
C11873,18,Vadodara,Gujarat,Female,Loyal,08-08-24,Organic,Mobile
C11874,18,Nagpur,Maharashtra,Male,Regular,05-05-24,Organic,Desktop
C11875,34,Madurai,Tamil Nadu,Female,Loyal,09-12-24,Paid Search,Mobile
C11876,22,Noida,Uttar Pradesh,Male,Regular,31-10-24,Organic,Mobile
C11877,47,Pune,Maharashtra,Male,New,24-08-23,Affiliate,Desktop
C11878,33,Ahmedabad,Gujarat,Male,Regular,09-08-25,Paid Search,Mobile
C11879,21,New Delhi,Delhi,Female,Regular,01-01-23,Paid Search,Desktop
C11880,22,Delhi,Delhi,Male,Regular,31-08-24,Social Media,Mobile
C11881,31,Bhopal,Madhya Pradesh,Male,Regular,05-01-25,Social Media,Tablet
C11882,43,Mangaluru,Karnataka,Female,Regular,09-07-23,Organic,Mobile
C11883,41,Kota,Rajasthan,Male,Regular,22-02-23,Paid Search,Desktop
C11884,33,Delhi,Delhi,Female,Regular,09-10-25,Social Media,Mobile
C11885,21,Delhi,Delhi,Male,VIP,27-01-24,Organic,Mobile
C11886,31,Udaipur,Rajasthan,Male,Loyal,22-01-24,Organic,Mobile
C11887,25,Jabalpur,Madhya Pradesh,Male,Regular,24-03-23,Organic,Mobile
C11888,33,Gwalior,Madhya Pradesh,Male,Regular,09-06-24,Referral,Tablet
C11889,30,Bengaluru,Karnataka,Female,Regular,27-02-24,Affiliate,Mobile
C11890,25,New Delhi,Delhi,Male,Regular,01-06-24,Organic,Desktop
C11891,38,Nagpur,Maharashtra,Female,Regular,07-06-23,Paid Search,Desktop
C11892,24,Noida,Uttar Pradesh,Male,Loyal,06-06-25,Paid Search,Desktop
C11893,40,Thiruvananthapuram,Kerala,Female,Loyal,19-03-25,Organic,Desktop
C11894,37,Kota,Rajasthan,Male,Regular,05-03-25,Organic,Mobile
C11895,34,Bengaluru,Karnataka,Female,New,05-06-23,Email,Desktop
C11896,25,New Delhi,Delhi,Male,Loyal,17-12-23,Social Media,Mobile
C11897,35,Kota,Rajasthan,Female,New,03-08-24,Referral,Mobile
C11898,18,Pune,Maharashtra,Female,Loyal,16-09-23,Paid Search,Tablet
C11899,26,Noida,Uttar Pradesh,Male,Loyal,05-09-24,Organic,Mobile
C11900,39,Pune,Maharashtra,Female,New,07-05-25,Affiliate,Mobile
C11901,37,Hyderabad,Telangana,Female,New,20-07-24,Affiliate,Mobile
C11902,18,Jabalpur,Madhya Pradesh,Female,Loyal,19-03-23,Email,Mobile
C11903,34,Surat,Gujarat,Male,New,20-09-25,Social Media,Mobile
C11904,18,Panipat,Haryana,Male,New,01-09-24,Paid Search,Desktop
C11905,29,Gwalior,Madhya Pradesh,Male,Regular,20-04-24,Paid Search,Desktop
C11906,19,Panipat,Haryana,Female,Loyal,24-04-25,Social Media,Mobile
C11907,27,New Delhi,Delhi,Male,New,30-03-24,Social Media,Desktop
C11908,34,Durgapur,West Bengal,Female,Loyal,07-08-24,Paid Search,Mobile
C11909,40,Muzaffarpur,Bihar,Female,Loyal,10-01-25,Organic,Desktop
C11910,46,Lucknow,Uttar Pradesh,Female,Regular,10-08-23,Paid Search,Mobile
C11911,21,Hubballi,Karnataka,Female,Regular,03-03-23,Social Media,Mobile
C11912,36,Panipat,Haryana,Male,New,29-11-24,Email,Mobile
C11913,19,Lucknow,Uttar Pradesh,Female,Regular,04-10-23,Social Media,Mobile
C11914,36,Hyderabad,Telangana,Male,Regular,20-09-23,Organic,Tablet
C11915,19,Ahmedabad,Gujarat,Female,New,06-10-23,Email,Mobile
C11916,54,Kolkata,West Bengal,Female,Loyal,19-03-23,Organic,Mobile
C11917,31,Noida,Uttar Pradesh,Male,Regular,26-06-25,Paid Search,Mobile
C11918,28,Chennai,Tamil Nadu,Female,New,17-02-25,Paid Search,Mobile
C11919,36,Warangal,Telangana,Male,Regular,21-12-24,Email,Mobile
C11920,24,Kota,Rajasthan,Male,Loyal,28-11-24,Affiliate,Mobile
C11921,22,Gwalior,Madhya Pradesh,Male,Regular,12-09-25,Referral,Mobile
C11922,32,Mangaluru,Karnataka,Male,New,18-01-24,Referral,Desktop
C11923,44,Mangaluru,Karnataka,Male,New,10-04-23,Organic,Mobile
C11924,24,Hyderabad,Telangana,Male,Loyal,09-04-23,Email,Mobile
C11925,32,Nagpur,Maharashtra,Female,Regular,13-10-25,Social Media,Tablet
C11926,38,Bhubaneswar,Odisha,Male,New,01-11-23,Paid Search,Desktop
C11927,27,Jaipur,Rajasthan,Female,Regular,11-04-23,Organic,Mobile
C11928,34,Pune,Maharashtra,Male,Loyal,24-12-25,Organic,Mobile
C11929,40,Udaipur,Rajasthan,Female,Regular,14-04-24,Organic,Mobile
C11930,32,Pune,Maharashtra,Female,Regular,08-03-23,Organic,Mobile
C11931,32,Varanasi,Uttar Pradesh,Male,Regular,24-06-23,Organic,Mobile
C11932,33,Mysuru,Karnataka,Other,New,14-02-23,Social Media,Mobile
C11933,27,Warangal,Telangana,Male,New,27-09-23,Referral,Mobile
C11934,31,Jaipur,Rajasthan,Male,New,22-02-24,Social Media,Desktop
C11935,33,Siliguri,West Bengal,Female,Regular,11-03-23,Paid Search,Mobile
C11936,25,Pune,Maharashtra,Male,New,14-06-25,Affiliate,Desktop
C11937,57,Jalandhar,Punjab,Female,Loyal,25-04-24,Paid Search,Desktop
C11938,18,Hyderabad,Telangana,Female,Regular,15-11-25,Affiliate,Mobile
C11939,22,Mumbai,Maharashtra,Female,New,25-05-23,Email,Mobile
C11940,18,Varanasi,Uttar Pradesh,Female,Loyal,03-01-25,Affiliate,Mobile
C11941,39,Hyderabad,Telangana,Female,New,30-06-24,Referral,Mobile
C11942,43,Delhi,Delhi,Male,Regular,10-12-23,Social Media,Mobile
C11943,28,Amritsar,Punjab,Female,New,24-01-25,Email,Mobile
C11944,18,Jaipur,Rajasthan,Male,New,22-11-23,Organic,Mobile
C11945,25,Gwalior,Madhya Pradesh,Male,New,10-12-25,Paid Search,Mobile
C11946,42,Madurai,Tamil Nadu,Female,Loyal,25-11-24,Affiliate,Mobile
C11947,41,Jabalpur,Madhya Pradesh,Female,Loyal,06-09-24,Organic,Mobile
C11948,18,Coimbatore,Tamil Nadu,Female,New,17-09-25,Social Media,Desktop
C11949,44,Hubballi,Karnataka,Female,Regular,03-03-24,Referral,Mobile
C11950,39,Varanasi,Uttar Pradesh,Female,Loyal,29-10-24,Social Media,Mobile
C11951,38,New Delhi,Delhi,Male,Regular,10-09-23,Organic,Mobile
C11952,39,New Delhi,Delhi,Female,Loyal,14-03-25,Organic,Mobile
C11953,23,Bhopal,Madhya Pradesh,Male,Regular,12-09-24,Organic,Mobile
C11954,38,Siliguri,West Bengal,Male,Loyal,31-10-25,Email,Mobile
C11955,23,Surat,Gujarat,Male,Regular,28-09-23,Paid Search,Desktop
C11956,18,Jaipur,Rajasthan,Female,Regular,15-09-24,Social Media,Mobile
C11957,26,Varanasi,Uttar Pradesh,Female,Loyal,24-03-24,Affiliate,Desktop
C11958,23,Rourkela,Odisha,Male,Regular,10-03-23,Affiliate,Desktop
C11959,31,Nagpur,Maharashtra,Male,Regular,15-02-23,Referral,Mobile
C11960,30,Madurai,Tamil Nadu,Male,Regular,27-10-23,Social Media,Mobile
C11961,45,New Delhi,Delhi,Male,Loyal,21-12-25,Paid Search,Mobile
C11962,19,Mumbai,Maharashtra,Female,Loyal,22-08-24,Paid Search,Mobile
C11963,42,Rajkot,Gujarat,Female,Regular,04-06-23,Organic,Mobile
C11964,42,Coimbatore,Tamil Nadu,Female,New,26-08-24,Organic,Mobile
C11965,32,Mysuru,Karnataka,Female,Loyal,20-08-25,Email,Mobile
C11966,33,Kanpur,Uttar Pradesh,Male,Regular,12-02-24,Organic,Desktop
C11967,30,Nashik,Maharashtra,Female,Loyal,25-05-25,Social Media,Desktop
C11968,27,Delhi,Delhi,Male,Regular,24-07-25,Affiliate,Mobile
C11969,28,Ahmedabad,Gujarat,Male,New,21-08-24,Paid Search,Mobile
C11970,39,Nagpur,Maharashtra,Male,New,15-05-25,Email,Mobile
C11971,21,Nashik,Maharashtra,Female,Loyal,19-11-25,Social Media,Mobile
C11972,18,Bengaluru,Karnataka,Female,New,05-12-25,Email,Desktop
C11973,40,Warangal,Telangana,Male,Regular,20-01-25,Referral,Mobile
C11974,18,Kozhikode,Kerala,Male,New,11-10-25,Affiliate,Mobile
C11975,22,Noida,Uttar Pradesh,Female,Regular,05-07-24,Social Media,Tablet
C11976,28,Udaipur,Rajasthan,Male,Regular,26-08-25,Social Media,Mobile
C11977,49,Mysuru,Karnataka,Female,Regular,23-12-24,Affiliate,Desktop
C11978,52,Warangal,Telangana,Female,Regular,22-01-24,Paid Search,Mobile
C11979,32,Hyderabad,Telangana,Female,Loyal,02-12-25,Email,Mobile
C11980,23,Bhagalpur,Bihar,Female,Loyal,24-07-24,Organic,Desktop
C11981,29,Hyderabad,Telangana,Male,Regular,30-12-25,Organic,Mobile
C11982,38,Bengaluru,Karnataka,Female,Loyal,17-08-23,Organic,Mobile
C11983,22,Gwalior,Madhya Pradesh,Female,Loyal,30-06-25,Referral,Mobile
C11984,35,Gwalior,Madhya Pradesh,Male,Loyal,07-04-25,Referral,Mobile
C11985,29,Hyderabad,Telangana,Male,Regular,15-03-23,Paid Search,Mobile
C11986,45,New Delhi,Delhi,Female,Regular,23-02-23,Paid Search,Desktop
C11987,40,Mumbai,Maharashtra,Female,Regular,10-11-24,Paid Search,Desktop
C11988,38,Warangal,Telangana,Male,Regular,17-11-23,Social Media,Mobile
C11989,45,Varanasi,Uttar Pradesh,Female,Regular,06-10-23,Organic,Mobile
C11990,18,Hyderabad,Telangana,Female,Regular,03-01-24,Email,Mobile
C11991,24,Rajkot,Gujarat,Female,VIP,21-05-25,Organic,Mobile
C11992,40,Hyderabad,Telangana,Male,Loyal,11-01-23,Organic,Mobile
C11993,37,Kanpur,Uttar Pradesh,Other,Loyal,10-11-24,Email,Desktop
C11994,24,Jabalpur,Madhya Pradesh,Male,Regular,12-03-25,Organic,Mobile
C11995,31,Kanpur,Uttar Pradesh,Female,Regular,22-05-25,Email,Mobile
